CV_GROUP_V4,TRUE_LABEL,n_samples,accuracy,mean_max_probability,mean_entropy,mean_element_coverage,publication_year,database
PAPER|GEOROC|CITATION_ID|24313,CFB,6,0.16666666666666666,0.651860185,0.8304412166666667,19.0,2021.0,GEOROC
PAPER|GEOROC|CITATION_ID|24496,CFB,31,0.967741935483871,0.8977846806451614,0.34175436832258066,18.903225806451612,2021.0,GEOROC
PAPER|GEOROC|CITATION_ID|2455,BABB,18,0.4444444444444444,0.8001120122222223,0.5023096477777779,14.666666666666666,1987.0,GEOROC
PAPER|GEOROC|CITATION_ID|24596,OPB,20,0.7,0.7240382135,0.680604476,19.0,2021.0,GEOROC
PAPER|GEOROC|CITATION_ID|24704,CFB,1,1.0,0.8895865,0.4124339,19.0,2021.0,GEOROC
PAPER|GEOROC|CITATION_ID|24778,OIB,17,0.9411764705882353,0.8082300429411765,0.5942000905882353,16.0,2021.0,GEOROC
PAPER|GEOROC|CITATION_ID|24786,CFB,29,0.9655172413793104,0.9465953548275862,0.21145525468965518,19.0,2021.0,GEOROC
PAPER|GEOROC|CITATION_ID|24964,CFB,22,1.0,0.9669866136363635,0.14778283259090907,18.954545454545453,2021.0,GEOROC
PAPER|GEOROC|CITATION_ID|2497,OIB,1,1.0,0.38907015,1.6179558,15.0,2000.0,GEOROC
PAPER|GEOROC|CITATION_ID|24974,OIB,2,1.0,0.935196325,0.28745302,18.0,2021.0,GEOROC
PAPER|GEOROC|CITATION_ID|25,OIB,34,0.9705882352941176,0.8668148973529411,0.40642304779411764,10.0,1987.0,GEOROC
PAPER|GEOROC|CITATION_ID|25094,OPB,1,1.0,0.89589435,0.4061855,19.0,2021.0,GEOROC
PAPER|GEOROC|CITATION_ID|25100,CAB,1,0.0,0.48973414,1.0684954,19.0,2021.0,GEOROC
PAPER|GEOROC|CITATION_ID|25171,CFB,92,0.9891304347826086,0.823034444673913,0.5638936386956521,10.0,2021.0,GEOROC
PAPER|GEOROC|CITATION_ID|25175,CFB,1,1.0,0.9851077,0.09344585,18.0,2021.0,GEOROC
PAPER|GEOROC|CITATION_ID|25294,CFB,15,0.5333333333333333,0.718061576,0.6835256523333333,19.0,2015.0,GEOROC
PAPER|GEOROC|CITATION_ID|25356,CFB,92,1.0,0.9951250976086956,0.03179977345652174,17.956521739130434,2021.0,GEOROC
PAPER|GEOROC|CITATION_ID|25358,CFB,40,1.0,0.97178466,0.089657254305,18.95,2021.0,GEOROC
PAPER|GEOROC|CITATION_ID|25586,CFB,10,1.0,0.995047587,0.0352161744,18.0,2022.0,GEOROC
PAPER|GEOROC|CITATION_ID|25772,CFB,13,0.9230769230769231,0.7936901538461538,0.6275969761538461,19.0,2022.0,GEOROC
PAPER|GEOROC|CITATION_ID|2589,CFB,2,1.0,0.9394133,0.2336663175,17.0,1988.0,GEOROC
PAPER|GEOROC|CITATION_ID|2595,BABB,28,0.7142857142857143,0.8127401167857142,0.5783640062857144,18.0,1980.0,GEOROC
PAPER|GEOROC|CITATION_ID|25953,CFB,6,0.8333333333333334,0.5662919416666666,1.1147444766666668,19.0,2022.0,GEOROC
PAPER|GEOROC|CITATION_ID|260,OIB,9,0.8888888888888888,0.9606848522222222,0.16978100455555556,10.0,1961.0,GEOROC
PAPER|GEOROC|CITATION_ID|2643,CFB,2,1.0,0.8698078250000001,0.43090006999999997,19.0,1993.0,GEOROC
PAPER|GEOROC|CITATION_ID|2652,CFB,43,1.0,0.9514065688372092,0.1929536695116279,17.0,1987.0,GEOROC
PAPER|GEOROC|CITATION_ID|26705,CAB,3,1.0,0.9471714000000001,0.20528276333333337,19.0,2022.0,GEOROC
PAPER|GEOROC|CITATION_ID|26738,CFB,15,1.0,0.9528687726666667,0.1947689769333333,19.0,2023.0,GEOROC
PAPER|GEOROC|CITATION_ID|2679,CFB,1,1.0,0.81558704,0.63669795,10.0,1972.0,GEOROC
PAPER|GEOROC|CITATION_ID|2686,CFB,1,1.0,0.7144977,0.88878334,15.0,1980.0,GEOROC
PAPER|GEOROC|CITATION_ID|2703,BABB,3,1.0,0.9539915433333334,0.17700677333333334,19.0,1998.0,GEOROC
PAPER|GEOROC|CITATION_ID|2710,CFB,6,0.6666666666666666,0.8026116433333333,0.5545790666666667,17.333333333333332,1976.0,GEOROC
PAPER|GEOROC|CITATION_ID|27103,OIB,4,1.0,0.9069427875,0.33312515249999997,19.0,2023.0,GEOROC
PAPER|GEOROC|CITATION_ID|27112,CFB,15,1.0,0.9670059,0.14278565506666666,18.733333333333334,2023.0,GEOROC
PAPER|GEOROC|CITATION_ID|2714,IOAB,6,0.8333333333333334,0.8058810766666666,0.523385335,10.0,1957.0,GEOROC
PAPER|GEOROC|CITATION_ID|27178,CFB,195,0.9794871794871794,0.9254863572820513,0.25236737287435895,19.0,2023.0,GEOROC
PAPER|GEOROC|CITATION_ID|27218,CFB,67,0.9850746268656716,0.9672181473134328,0.13674021973880598,19.0,2024.0,GEOROC
PAPER|GEOROC|CITATION_ID|27315,CFB,3,0.0,0.8079862733333334,0.44186828,19.0,2024.0,GEOROC
PAPER|GEOROC|CITATION_ID|2746,CFB,1,1.0,0.7647399,0.7914556,10.0,1966.0,GEOROC
PAPER|GEOROC|CITATION_ID|2782,CFB,196,0.9489795918367347,0.9191760050510204,0.26082459087040816,17.877551020408163,2000.0,GEOROC
PAPER|GEOROC|CITATION_ID|2790,CFB,3,0.3333333333333333,0.9567483866666667,0.200119495,13.333333333333334,1999.0,GEOROC
PAPER|GEOROC|CITATION_ID|280,OIB,5,1.0,0.9911380940000001,0.05766390219999999,10.0,1968.0,GEOROC
PAPER|GEOROC|CITATION_ID|2821,CFB,52,0.40384615384615385,0.7468319501923077,0.6457692914615384,19.0,1996.0,GEOROC
PAPER|GEOROC|CITATION_ID|2857,CFB,23,0.6956521739130435,0.6097747669565218,1.1061618726086955,12.173913043478262,1986.0,GEOROC
PAPER|GEOROC|CITATION_ID|286,OIB,4,1.0,0.9761458199999999,0.12159087125000001,10.0,1960.0,GEOROC
PAPER|GEOROC|CITATION_ID|28623,OPB,1,0.0,0.5609252,1.0199344,14.0,2016.0,GEOROC
PAPER|GEOROC|CITATION_ID|287,OIB,1,1.0,0.9680198,0.17240342,10.0,1957.0,GEOROC
PAPER|GEOROC|CITATION_ID|2903,CFB,5,1.0,0.9738141519999999,0.146679805,19.0,1997.0,GEOROC
PAPER|GEOROC|CITATION_ID|2905,OIB,2,1.0,0.89646525,0.405445175,19.0,1992.0,GEOROC
PAPER|GEOROC|CITATION_ID|2921,OPB,32,0.0,0.676564358125,0.8980198371875,10.0,1999.0,GEOROC
PAPER|GEOROC|CITATION_ID|2923,CFB,1008,0.9910714285714286,0.9694703627281746,0.12216083852599206,18.961309523809526,2000.0,GEOROC
PAPER|GEOROC|CITATION_ID|29423,CAB,4,1.0,0.95765841,0.19608760249999999,19.0,2025.0,GEOROC
PAPER|GEOROC|CITATION_ID|2954,BABB,6,0.3333333333333333,0.665171455,0.853819115,13.0,1972.0,GEOROC
PAPER|GEOROC|CITATION_ID|29786,OIB,2,1.0,0.96842923,0.172525745,10.0,2025.0,GEOROC
PAPER|GEOROC|CITATION_ID|2990,CFB,72,0.9861111111111112,0.9124794754166666,0.32578253555555553,19.0,1998.0,GEOROC
PAPER|GEOROC|CITATION_ID|2994,CFB,13,0.9230769230769231,0.8676331084615385,0.3700094911538461,19.0,1995.0,GEOROC
PAPER|GEOROC|CITATION_ID|3008,CFB,38,0.15789473684210525,0.7571391665789474,0.6175404092105263,11.842105263157896,1976.0,GEOROC
PAPER|GEOROC|CITATION_ID|3012,CFB,3,1.0,0.9561531366666666,0.21525426333333333,19.0,1976.0,GEOROC
PAPER|GEOROC|CITATION_ID|3015,OIB,1,1.0,0.957947,0.18414438,10.0,1966.0,GEOROC
PAPER|GEOROC|CITATION_ID|3020,CFB,2,1.0,0.668355425,0.6644948399999999,10.0,1950.0,GEOROC
PAPER|GEOROC|CITATION_ID|3166,OIB,7,0.2857142857142857,0.6343053985714285,0.9206550457142857,10.0,1970.0,GEOROC
PAPER|GEOROC|CITATION_ID|3178,BABB,2,0.0,0.6356261999999999,0.99987078,10.0,1995.0,GEOROC
PAPER|GEOROC|CITATION_ID|318,OIB,1,1.0,0.93051255,0.29472548,11.0,1993.0,GEOROC
PAPER|GEOROC|CITATION_ID|321,OIB,10,1.0,0.966816147,0.1630897744,10.0,1990.0,GEOROC
PAPER|GEOROC|CITATION_ID|3252,IAB,2,1.0,0.67165947,0.7539240199999999,12.0,1978.0,GEOROC
PAPER|GEOROC|CITATION_ID|3348,OIB,160,0.96875,0.8835796084374999,0.388020031475,12.70625,2000.0,GEOROC
PAPER|GEOROC|CITATION_ID|336,OIB,20,1.0,0.9441379255,0.23326501745,17.95,1988.0,GEOROC
PAPER|GEOROC|CITATION_ID|3409,IAB,37,1.0,0.9527753302702703,0.20384919881081082,16.756756756756758,1990.0,GEOROC
PAPER|GEOROC|CITATION_ID|3429,CFB,18,0.9444444444444444,0.9451927122222222,0.21055540655555555,19.0,1995.0,GEOROC
PAPER|GEOROC|CITATION_ID|3432,CFB,3,1.0,0.94960062,0.23792669666666666,18.333333333333332,1985.0,GEOROC
PAPER|GEOROC|CITATION_ID|344,OIB,12,0.9166666666666666,0.8056497033333333,0.5538053591666666,13.75,1984.0,GEOROC
PAPER|GEOROC|CITATION_ID|3494,CFB,1,1.0,0.91242546,0.38311186,12.0,1971.0,GEOROC
PAPER|GEOROC|CITATION_ID|3533,CFB,1,1.0,0.95734257,0.19748054,19.0,1987.0,GEOROC
PAPER|GEOROC|CITATION_ID|3535,CFB,14,1.0,0.7775506978571428,0.5671682607142857,15.785714285714286,1976.0,GEOROC
PAPER|GEOROC|CITATION_ID|3540,IAB,1,1.0,0.987513,0.08111297,10.0,1979.0,GEOROC
PAPER|GEOROC|CITATION_ID|3574,IAB,6,0.6666666666666666,0.7214390133333333,0.6413001816666667,19.0,1995.0,GEOROC
PAPER|GEOROC|CITATION_ID|3584,IOAB,12,0.4166666666666667,0.6685584458333333,0.9836467466666666,10.0,1965.0,GEOROC
PAPER|GEOROC|CITATION_ID|3600,IAB,4,1.0,0.8371525575,0.650542465,10.0,1958.0,GEOROC
PAPER|GEOROC|CITATION_ID|367,OIB,1,1.0,0.9815942,0.10126223,10.0,1969.0,GEOROC
PAPER|GEOROC|CITATION_ID|3907,IAB,23,0.6086956521739131,0.7273122047826087,0.7947708613043478,10.0,1986.0,GEOROC
PAPER|GEOROC|CITATION_ID|3949,CFB,2,1.0,0.677104055,0.873339145,10.0,1974.0,GEOROC
PAPER|GEOROC|CITATION_ID|40,OIB,38,0.9473684210526315,0.8923434794736842,0.30069127799999995,19.0,1991.0,GEOROC
PAPER|GEOROC|CITATION_ID|4016,OIB,1,0.0,0.43822774,1.2930856,19.0,2001.0,GEOROC
PAPER|GEOROC|CITATION_ID|402,OIB,1,1.0,0.9659724,0.16362715,10.0,1960.0,GEOROC
PAPER|GEOROC|CITATION_ID|4099,IAB,5,0.6,0.41422861399999994,1.30524316,10.0,1966.0,GEOROC
PAPER|GEOROC|CITATION_ID|4103,BABB,8,1.0,0.95821029875,0.153625119375,18.875,1994.0,GEOROC
PAPER|GEOROC|CITATION_ID|4164,CFB,28,0.7857142857142857,0.7937798439285714,0.6223797007142856,19.0,1999.0,GEOROC
PAPER|GEOROC|CITATION_ID|4197,IAB,50,0.98,0.832061597,0.5737622745200001,10.0,1988.0,GEOROC
PAPER|GEOROC|CITATION_ID|4240,IOAB,13,0.8461538461538461,0.8359086315384615,0.5226956220769231,10.0,1937.0,GEOROC
PAPER|GEOROC|CITATION_ID|4270,IAB,1,1.0,0.8582942,0.5648141,10.0,1980.0,GEOROC
PAPER|GEOROC|CITATION_ID|43,OIB,14,1.0,0.947013835,0.24538323635714288,13.071428571428571,1987.0,GEOROC
PAPER|GEOROC|CITATION_ID|4304,CFB,6,1.0,0.9282513983333334,0.28336826283333333,19.0,1996.0,GEOROC
PAPER|GEOROC|CITATION_ID|4305,CFB,24,1.0,0.9979620583333334,0.015064545441666667,19.0,1993.0,GEOROC
PAPER|GEOROC|CITATION_ID|4335,IAB,3,1.0,0.5950759,0.7928779166666667,17.333333333333332,1989.0,GEOROC
PAPER|GEOROC|CITATION_ID|4338,IAB,12,0.75,0.7267182933333333,0.7955987124999999,12.0,1974.0,GEOROC
PAPER|GEOROC|CITATION_ID|4532,CFB,12,0.9166666666666666,0.858314515,0.37019763558333335,18.666666666666668,1982.0,GEOROC
PAPER|GEOROC|CITATION_ID|4568,IAB,9,1.0,0.9028885155555556,0.3253886114444444,10.0,2011.0,GEOROC
PAPER|GEOROC|CITATION_ID|4568,IOAB,1,1.0,0.96335167,0.18975177,10.0,2011.0,GEOROC
PAPER|GEOROC|CITATION_ID|4608,CFB,12,1.0,0.9935786391666667,0.04550118808333333,18.916666666666668,1988.0,GEOROC
PAPER|GEOROC|CITATION_ID|4637,IAB,22,0.7272727272727273,0.8178426518181818,0.5828759831818181,11.0,1991.0,GEOROC
PAPER|GEOROC|CITATION_ID|4744,OIB,1,1.0,0.97814083,0.12060326,17.0,2002.0,GEOROC
PAPER|GEOROC|CITATION_ID|4754,CFB,6,1.0,0.9855871516666667,0.07707111166666668,17.0,1987.0,GEOROC
PAPER|GEOROC|CITATION_ID|4796,OIB,44,1.0,0.9381285565909091,0.2547292187954545,17.045454545454547,2000.0,GEOROC
PAPER|GEOROC|CITATION_ID|4808,OIB,1,1.0,0.994396,0.04019369,14.0,2002.0,GEOROC
PAPER|GEOROC|CITATION_ID|4816,OPB,63,0.9365079365079365,0.7265983977777778,0.7520656285714286,19.0,2002.0,GEOROC
PAPER|GEOROC|CITATION_ID|4843,OIB,35,1.0,0.9478798862857143,0.21071220162857143,19.0,2000.0,GEOROC
PAPER|GEOROC|CITATION_ID|5041,OIB,2,1.0,0.8552178,0.47947593,10.0,2002.0,GEOROC
PAPER|GEOROC|CITATION_ID|5042,OIB,7,1.0,0.7786552771428571,0.6617254842857143,10.0,2002.0,GEOROC
PAPER|GEOROC|CITATION_ID|5129,CFB,4,0.5,0.756473995,0.7777053425,16.25,2001.0,GEOROC
PAPER|GEOROC|CITATION_ID|5158,OIB,8,0.875,0.89150206625,0.31455592125,19.0,2002.0,GEOROC
PAPER|GEOROC|CITATION_ID|517,OIB,1,1.0,0.9242626,0.35490897,10.0,1979.0,GEOROC
PAPER|GEOROC|CITATION_ID|5170,OPB,30,0.4,0.65460331,0.9160899023333333,18.4,2002.0,GEOROC
PAPER|GEOROC|CITATION_ID|5177,OIB,43,0.5581395348837209,0.7127795509302325,0.6943717588372094,19.0,2002.0,GEOROC
PAPER|GEOROC|CITATION_ID|528,OIB,25,0.96,0.9202166748,0.27639694556,19.0,1985.0,GEOROC
PAPER|GEOROC|CITATION_ID|53,OIB,1,1.0,0.9598201,0.18772382,10.0,1987.0,GEOROC
PAPER|GEOROC|CITATION_ID|54,OIB,32,1.0,0.99351856125,0.041278110203125,17.03125,1995.0,GEOROC
PAPER|GEOROC|CITATION_ID|5447,IAB,1,1.0,0.95089304,0.25403273,10.0,1969.0,GEOROC
PAPER|GEOROC|CITATION_ID|545,OIB,2,1.0,0.970888735,0.1507072025,10.0,1997.0,GEOROC
PAPER|GEOROC|CITATION_ID|548,OIB,3,1.0,0.9855737666666666,0.08765923800000001,16.0,1981.0,GEOROC
PAPER|GEOROC|CITATION_ID|5486,CFB,16,0.8125,0.70577661625,0.8605421412500001,15.9375,1988.0,GEOROC
PAPER|GEOROC|CITATION_ID|556,OIB,2,0.5,0.71458237,0.526104285,16.0,1992.0,GEOROC
PAPER|GEOROC|CITATION_ID|56,OIB,2,1.0,0.96394485,0.17970382499999998,10.0,1993.0,GEOROC
PAPER|GEOROC|CITATION_ID|5653,OIB,5,1.0,0.935724714,0.21383076880000002,19.0,2002.0,GEOROC
PAPER|GEOROC|CITATION_ID|5941,CFB,34,0.9411764705882353,0.8166976858823529,0.49001117617647055,19.0,2003.0,GEOROC
PAPER|GEOROC|CITATION_ID|6012,CFB,4,0.5,0.7452746450000001,0.71425279,19.0,1999.0,GEOROC
PAPER|GEOROC|CITATION_ID|6076,IAB,5,0.6,0.814395086,0.542692285,10.0,1959.0,GEOROC
PAPER|GEOROC|CITATION_ID|6092,CFB,27,0.2962962962962963,0.6766183718518519,0.6963243385185186,10.74074074074074,1982.0,GEOROC
PAPER|GEOROC|CITATION_ID|6179,OIB,36,0.6944444444444444,0.5940081197222222,1.153148027222222,13.0,2003.0,GEOROC
PAPER|GEOROC|CITATION_ID|6186,OIB,145,1.0,0.8818449685517242,0.4024129900689655,18.117241379310343,2002.0,GEOROC
PAPER|GEOROC|CITATION_ID|6197,OIB,13,1.0,0.9960865553846154,0.028518252999999997,10.0,2003.0,GEOROC
PAPER|GEOROC|CITATION_ID|6205,IAB,22,1.0,0.8464302677272727,0.5671232927272727,10.272727272727273,1989.0,GEOROC
PAPER|GEOROC|CITATION_ID|6218,CAB,1,1.0,0.67182124,0.77190953,17.0,1999.0,GEOROC
PAPER|GEOROC|CITATION_ID|6264,OPB,2,0.0,0.48964583000000006,1.2634641750000002,15.0,1975.0,GEOROC
PAPER|GEOROC|CITATION_ID|627,OIB,8,1.0,0.88291276875,0.426294155,16.875,1995.0,GEOROC
PAPER|GEOROC|CITATION_ID|6277,OPB,8,0.875,0.70580337375,0.82204668875,18.0,2003.0,GEOROC
PAPER|GEOROC|CITATION_ID|6317,IAB,56,0.0,0.8344755771428571,0.4418369774107143,18.678571428571427,2002.0,GEOROC
PAPER|GEOROC|CITATION_ID|6338,BABB,26,0.07692307692307693,0.602800746923077,1.0060159134615385,13.846153846153847,1990.0,GEOROC
PAPER|GEOROC|CITATION_ID|6351,CFB,2,0.0,0.621560825,1.130524525,13.0,1997.0,GEOROC
PAPER|GEOROC|CITATION_ID|6370,OIB,2,1.0,0.671766545,0.69259423,10.0,2000.0,GEOROC
PAPER|GEOROC|CITATION_ID|643,OIB,1,1.0,0.80554396,0.59519637,10.0,1992.0,GEOROC
PAPER|GEOROC|CITATION_ID|6437,IOAB,20,0.8,0.7795444945,0.711673638465,19.0,2003.0,GEOROC
PAPER|GEOROC|CITATION_ID|6467,CFB,3,1.0,0.9931478433333334,0.043485500266666664,19.0,1997.0,GEOROC
PAPER|GEOROC|CITATION_ID|652,OIB,7,0.5714285714285714,0.7435531214285714,0.6971640514285714,19.0,1980.0,GEOROC
PAPER|GEOROC|CITATION_ID|6532,OPB,19,0.6842105263157895,0.729927722631579,0.7257409815789474,19.0,2000.0,GEOROC
PAPER|GEOROC|CITATION_ID|6552,OIB,6,0.5,0.507305475,1.11970746,10.0,2003.0,GEOROC
PAPER|GEOROC|CITATION_ID|661,OIB,25,1.0,0.9388444348,0.24367059604000002,15.4,1987.0,GEOROC
PAPER|GEOROC|CITATION_ID|6705,OIB,1,1.0,0.61669534,1.0254275,10.0,1971.0,GEOROC
PAPER|GEOROC|CITATION_ID|6765,OIB,3,0.6666666666666666,0.68683206,0.7270851666666666,16.333333333333332,1998.0,GEOROC
PAPER|GEOROC|CITATION_ID|6852,IAB,3,0.3333333333333333,0.51835299,1.1646228333333335,10.0,1974.0,GEOROC
PAPER|GEOROC|CITATION_ID|6857,CFB,11,1.0,0.9766138427272728,0.08994373923636363,19.0,2004.0,GEOROC
PAPER|GEOROC|CITATION_ID|6857,OIB,1,1.0,0.92592484,0.3047365,19.0,2004.0,GEOROC
PAPER|GEOROC|CITATION_ID|7060,CFB,14,1.0,0.9427809671428572,0.20693707492857144,18.0,2004.0,GEOROC
PAPER|GEOROC|CITATION_ID|711,OIB,8,0.375,0.5925118075,0.88041661875,15.625,1977.0,GEOROC
PAPER|GEOROC|CITATION_ID|7118,IAB,1,1.0,0.7604067,0.76043236,10.0,1961.0,GEOROC
PAPER|GEOROC|CITATION_ID|715,OIB,51,1.0,0.9876368392156863,0.06574868170588236,15.0,1976.0,GEOROC
PAPER|GEOROC|CITATION_ID|7185,IAB,7,1.0,0.91624558,0.2706463785714286,11.428571428571429,2004.0,GEOROC
PAPER|GEOROC|CITATION_ID|7196,OIB,28,1.0,0.9146334410714285,0.269467604,18.0,2004.0,GEOROC
PAPER|GEOROC|CITATION_ID|725,OIB,1,1.0,0.97863626,0.11747267,18.0,1989.0,GEOROC
PAPER|GEOROC|CITATION_ID|7407,OIB,33,1.0,0.9082593578787879,0.3135697165151515,18.90909090909091,2005.0,GEOROC
PAPER|GEOROC|CITATION_ID|7412,OIB,33,0.9090909090909091,0.8116210866666667,0.4583507781818182,18.0,2005.0,GEOROC
PAPER|GEOROC|CITATION_ID|750,OIB,16,0.9375,0.768363985,0.71672924,13.0625,1977.0,GEOROC
PAPER|GEOROC|CITATION_ID|756,OIB,18,1.0,0.9124262983333333,0.34802556611111113,19.0,1989.0,GEOROC
PAPER|GEOROC|CITATION_ID|764,OIB,17,1.0,0.9588727947058824,0.1538099729411765,16.235294117647058,1993.0,GEOROC
PAPER|GEOROC|CITATION_ID|766,OIB,4,1.0,0.9800424,0.10625595725,15.75,1984.0,GEOROC
PAPER|GEOROC|CITATION_ID|767,OIB,9,0.8888888888888888,0.9259914811111111,0.26899504733333335,18.0,1982.0,GEOROC
PAPER|GEOROC|CITATION_ID|773,OIB,13,1.0,0.9591630007692308,0.15452054123076925,16.0,1983.0,GEOROC
PAPER|GEOROC|CITATION_ID|780,OIB,25,1.0,0.8827741176,0.34820102732,18.88,1986.0,GEOROC
PAPER|GEOROC|CITATION_ID|7825,CFB,16,1.0,0.986009864375,0.07422983293749999,18.0,1999.0,GEOROC
PAPER|GEOROC|CITATION_ID|789,OIB,20,1.0,0.989666415,0.056816025449999995,16.0,1995.0,GEOROC
PAPER|GEOROC|CITATION_ID|7966,OIB,17,1.0,0.97580981,0.11257646394117647,18.0,2005.0,GEOROC
PAPER|GEOROC|CITATION_ID|801,OIB,22,0.45454545454545453,0.6082576645454545,0.9605842868181818,13.636363636363637,1996.0,GEOROC
PAPER|GEOROC|CITATION_ID|8026,CFB,4,0.5,0.63823673,0.8387012175,15.5,1987.0,GEOROC
PAPER|GEOROC|CITATION_ID|8185,OIB,14,0.42857142857142855,0.45142151571428574,1.2877073614285715,18.071428571428573,2005.0,GEOROC
PAPER|GEOROC|CITATION_ID|8243,IAB,5,0.2,0.52187931,1.215292772,10.0,1972.0,GEOROC
PAPER|GEOROC|CITATION_ID|8290,CFB,25,0.68,0.7161183472,0.7413506916,10.0,1976.0,GEOROC
PAPER|GEOROC|CITATION_ID|834,OIB,1,1.0,0.89678085,0.42197704,15.0,1983.0,GEOROC
PAPER|GEOROC|CITATION_ID|8447,IAB,42,0.23809523809523808,0.6058808690476191,1.0276603823809525,10.0,1979.0,GEOROC
PAPER|GEOROC|CITATION_ID|8582,CFB,5,0.4,0.823940998,0.42869613320000005,18.0,1999.0,GEOROC
PAPER|GEOROC|CITATION_ID|8706,IAB,23,0.8695652173913043,0.8474900204347826,0.5000926974347826,18.652173913043477,2006.0,GEOROC
PAPER|GEOROC|CITATION_ID|893,OIB,75,0.9866666666666667,0.8956815541333333,0.3582370223066667,10.0,1979.0,GEOROC
PAPER|GEOROC|CITATION_ID|8969,CAB,3,1.0,0.8608470033333333,0.50839643,19.0,2000.0,GEOROC
PAPER|GEOROC|CITATION_ID|8973,IAB,2,0.0,0.7703922249999999,0.549399395,19.0,1995.0,GEOROC
PAPER|GEOROC|CITATION_ID|8997,CFB,22,0.045454545454545456,0.5997769381818182,0.9591309768181818,16.0,1983.0,GEOROC
PAPER|GEOROC|CITATION_ID|9012,OIB,117,0.9658119658119658,0.9273297054700854,0.21850592268376068,10.0,2006.0,GEOROC
PAPER|GEOROC|CITATION_ID|9013,OIB,34,1.0,0.8764970855882352,0.4228564839705882,19.0,2006.0,GEOROC
PAPER|GEOROC|CITATION_ID|9016,OIB,21,0.9523809523809523,0.9490262061904763,0.19514208642857142,15.0,2006.0,GEOROC
PAPER|GEOROC|CITATION_ID|9051,IOAB,4,0.75,0.90408899,0.34303001899999996,12.75,1978.0,GEOROC
PAPER|GEOROC|CITATION_ID|9080,CFB,19,0.9473684210526315,0.7891248594736842,0.6869123973684211,13.368421052631579,1992.0,GEOROC
PAPER|GEOROC|CITATION_ID|9139,CFB,6,0.5,0.6768347533333333,0.8027143433333332,19.0,1986.0,GEOROC
PAPER|GEOROC|CITATION_ID|916,OIB,4,0.75,0.6643158975,0.788935035,15.75,1995.0,GEOROC
PAPER|GEOROC|CITATION_ID|9336,OPB,3,0.3333333333333333,0.5859228,0.9040803799999999,19.0,1987.0,GEOROC
PAPER|GEOROC|CITATION_ID|9366,IAB,22,0.6363636363636364,0.8278264727272727,0.5360803345454546,19.0,1997.0,GEOROC
PAPER|GEOROC|CITATION_ID|939,OIB,1,1.0,0.92949843,0.32867837,10.0,1991.0,GEOROC
PAPER|GEOROC|CITATION_ID|9393,OIB,53,1.0,0.8911410239622641,0.2907703712264151,19.0,2006.0,GEOROC
PAPER|GEOROC|CITATION_ID|9396,CFB,39,0.7948717948717948,0.801700074871795,0.5364619741794872,18.94871794871795,2006.0,GEOROC
PAPER|GEOROC|CITATION_ID|9630,CFB,15,0.6,0.7373065206666667,0.6609367088666667,17.133333333333333,2006.0,GEOROC
PAPER|GEOROC|CITATION_ID|9645,IAB,3,0.6666666666666666,0.64468177,0.8603274566666667,10.0,1973.0,GEOROC
PAPER|GEOROC|CITATION_ID|9651,OIB,12,0.9166666666666666,0.8353301725,0.4514064441666667,19.0,2006.0,GEOROC
PAPER|GEOROC|CITATION_ID|9688,IAB,41,0.6341463414634146,0.6520243409756098,0.8476167914634147,17.0,1998.0,GEOROC
PAPER|GEOROC|CITATION_ID|9739,CFB,9,1.0,0.9811104088888888,0.10080364344444444,19.0,1987.0,GEOROC
PAPER|GEOROC|CITATION_ID|9808,OIB,5,0.8,0.813040626,0.6082867679999999,19.0,1999.0,GEOROC
PAPER|GEOROC|CITATION_ID|988,OIB,1,0.0,0.63347006,0.87818074,10.0,1983.0,GEOROC
PAPER|GEOROC|CITATION_ID|9935,OIB,5,1.0,0.9306093320000001,0.278170606,19.0,2007.0,GEOROC
PAPER|GEOROC|CITATION_ID|998,MORB,72,0.19444444444444445,0.6971784175,0.8437726277777777,18.944444444444443,1991.0,GEOROC
PAPER|MERGED|011706402e882422,MORB,1,1.0,0.73413306,0.6200206,13.0,1991.0,PetDB
PAPER|MERGED|011706402e882422,OIB,3,0.6666666666666666,0.5518396933333333,0.8952159999999999,11.666666666666666,1991.0,GEOROC
PAPER|PETDB|CITATION_SHA1|02b0d3340b435517,MORB,13,0.5384615384615384,0.6621347038461539,0.7814077092307693,16.153846153846153,2011.0,PetDB
PAPER|PETDB|CITATION_SHA1|035cec3dcc5406d1,MORB,55,1.0,0.942590962,0.14096706146054547,18.145454545454545,2002.0,PetDB
PAPER|PETDB|CITATION_SHA1|042dfdae340604a0,MORB,1,1.0,0.83023137,0.66352385,11.0,1965.0,PetDB
PAPER|PETDB|CITATION_SHA1|0734b0c61ced5f9f,MORB,1,1.0,0.9861654,0.0868144,16.0,2013.0,PetDB
PAPER|PETDB|CITATION_SHA1|0868b733e6d34e17,MORB,13,0.5384615384615384,0.7448748192307691,0.6815724538461538,18.307692307692307,2014.0,PetDB
PAPER|PETDB|CITATION_SHA1|0d4ac449f0c7c1ee,MORB,3,1.0,0.9280707766666666,0.31341529566666665,12.333333333333334,1974.0,PetDB
PAPER|PETDB|CITATION_SHA1|0f0547ec4e7e6dd9,MORB,35,0.0,0.6488912902857142,0.8033765457142857,10.0,2025.0,PetDB
PAPER|PETDB|CITATION_SHA1|19ac94f3905490af,MORB,2,1.0,0.96895312,0.166900655,19.0,1995.0,PetDB
